ID_LONG,CONDITION_ID,TRIAL_NB,MAIN_SUPPORT,PRE_LIKES,POST_LIKES,AGE,FB_MODALITY,FB_OPTIMALITY,VALENCE,CONTEXT,PRE_FB_MODALITY,PRE_FB_OPTIMALITY,PRE_VALENCE,PRE_CONTEXT
22,9,36,30,99,75,28,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
22,10,37,10,60,51,28,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
22,10,38,10,88,81,28,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
22,10,39,20,80,69,28,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
22,10,40,0,100,99,28,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
22,11,41,100,79,90,28,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
22,11,42,9,89,61,28,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
22,11,43,10,100,93,28,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
22,11,44,20,79,81,28,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
22,12,45,90,81,80,28,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
22,12,46,50,59,40,28,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
22,12,47,9,70,38,28,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
22,12,48,10,57,60,28,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
22,13,49,30,99,98,28,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
22,13,50,80,98,88,28,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
22,13,51,90,70,41,28,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
22,13,52,18,80,95,28,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
22,14,53,31,90,89,28,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
22,14,54,47,79,52,28,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
22,14,55,0,100,98,28,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
22,14,56,79,79,92,28,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
22,15,57,30,69,70,28,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
22,15,58,20,99,82,28,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
22,15,59,40,100,100,28,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
22,15,60,30,70,29,28,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
22,16,61,89,60,57,28,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
22,16,62,20,91,89,28,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
22,16,63,30,90,67,28,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
22,16,64,60,80,94,28,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
23,1,1,90,100,80,21,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
23,1,2,80,80,80,21,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
23,1,3,0,100,80,21,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
23,1,4,41,0,9,21,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
23,2,5,81,29,20,21,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
23,2,6,11,40,40,21,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
23,2,7,19,99,70,21,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
23,2,8,80,80,30,21,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
23,3,9,100,100,90,21,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
23,3,10,70,80,30,21,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
23,3,11,30,90,30,21,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
23,3,12,30,30,30,21,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
23,4,13,80,100,60,21,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
23,4,14,60,80,31,21,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
23,4,15,29,60,40,21,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
23,4,16,41,61,80,21,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
23,5,17,60,60,70,21,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
23,5,18,80,30,69,21,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
23,5,19,20,90,60,21,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
23,5,20,70,19,0,21,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
23,6,21,90,60,30,21,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
23,6,22,20,40,30,21,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
23,6,23,91,20,10,21,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
23,6,24,100,100,60,21,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
23,7,25,70,30,50,21,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
23,7,26,20,10,20,21,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
23,7,27,90,80,80,21,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
23,7,28,80,80,20,21,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
23,8,29,80,69,70,21,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
23,8,30,90,80,31,21,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
23,8,31,80,80,21,21,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
23,8,32,60,90,90,21,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
23,9,33,90,70,70,21,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
23,9,34,80,80,70,21,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
23,9,35,100,59,29,21,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
23,9,36,10,71,70,21,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
23,10,37,20,80,80,21,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
23,10,38,10,20,30,21,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
23,10,39,60,80,39,21,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
23,10,40,91,80,70,21,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
23,11,41,80,80,70,21,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
23,11,42,80,61,60,21,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
23,11,43,70,90,80,21,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
23,11,44,40,60,30,21,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
23,12,45,100,100,81,21,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
23,12,46,60,80,71,21,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
23,12,47,60,30,32,21,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
23,12,48,70,60,60,21,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
23,13,49,60,60,40,21,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
23,13,50,60,90,61,21,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
23,13,51,90,20,9,21,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
23,13,52,0,20,30,21,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
23,14,53,10,90,71,21,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
23,14,54,20,72,20,21,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
23,14,55,10,100,60,21,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
23,14,56,80,100,81,21,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
23,15,57,20,80,19,21,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
23,15,58,90,81,70,21,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
23,15,59,60,70,70,21,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
23,15,60,19,31,30,21,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
23,16,61,70,81,79,21,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
23,16,62,31,80,61,21,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
23,16,63,10,9,40,21,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
23,16,64,100,100,89,21,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
24,1,1,68,67,71,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
24,1,2,69,67,80,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
24,1,3,61,71,69,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
24,1,4,58,60,50,22,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
24,2,5,38,60,60,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
24,2,6,51,80,50,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
24,2,7,69,62,70,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
24,2,8,80,66,70,22,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
24,3,9,60,70,70,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
24,3,10,25,68,29,22,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
24,3,11,84,31,65,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
24,3,12,88,78,60,22,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
24,4,13,37,62,60,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
24,4,14,61,49,60,22,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
24,4,15,77,34,60,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
24,4,16,79,19,69,22,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
24,5,17,52,25,50,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
24,5,18,65,20,39,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
24,5,19,30,12,61,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
24,5,20,9,10,61,22,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
24,6,21,64,40,69,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
24,6,22,5,10,61,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
24,6,23,60,46,70,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
24,6,24,40,27,60,22,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
24,7,25,59,0,0,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
24,7,26,61,18,60,22,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
24,7,27,60,55,58,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
24,7,28,51,2,40,22,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
24,8,29,18,59,70,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
24,8,30,27,61,70,22,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
24,8,31,89,89,26,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
24,8,32,71,57,60,22,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
24,9,33,69,60,65,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
24,9,34,81,50,80,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
24,9,35,71,70,60,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
24,9,36,10,10,64,22,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
24,10,37,69,75,60,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
24,10,38,70,50,62,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
24,10,39,2,70,59,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
24,10,40,8,71,60,22,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
24,11,41,71,22,19,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
24,11,42,60,57,59,22,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
24,11,43,59,40,69,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
24,11,44,29,46,61,22,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
24,12,45,33,61,66,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
24,12,46,60,29,39,22,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
24,12,47,7,71,62,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
24,12,48,5,59,60,22,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
24,13,49,62,80,59,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
24,13,50,61,62,49,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
24,13,51,59,7,50,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
24,13,52,49,59,62,22,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
24,14,53,60,27,61,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
24,14,54,63,10,59,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
24,14,55,0,31,60,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
24,14,56,0,9,22,22,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
24,15,57,27,54,70,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
24,15,58,60,19,60,22,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
24,15,59,36,65,59,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
24,15,60,18,70,60,22,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
24,16,61,29,49,58,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
24,16,62,59,61,50,22,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
24,16,63,3,60,43,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
24,16,64,19,59,70,22,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
25,1,1,94,90,83,30,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
25,1,2,90,91,80,30,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
25,1,3,97,96,94,30,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
25,1,4,80,70,80,30,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
25,2,5,81,4,9,30,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
25,2,6,95,80,90,30,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
25,2,7,90,89,96,30,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
25,2,8,77,10,81,30,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
25,3,9,100,100,98,30,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
25,3,10,97,80,91,30,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
25,3,11,80,90,72,30,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
25,3,12,90,90,88,30,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
25,4,13,79,94,40,30,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
25,4,14,80,90,95,30,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
25,4,15,80,10,85,30,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
25,4,16,90,75,96,30,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
25,5,17,80,70,60,30,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
25,5,18,95,70,81,30,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
25,5,19,90,29,69,30,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
25,5,20,81,10,67,30,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
25,6,21,50,90,70,30,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
25,6,22,86,50,80,30,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
25,6,23,94,94,93,30,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
25,6,24,80,79,14,30,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
25,7,25,90,70,80,30,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
25,7,26,96,66,86,30,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
25,7,27,98,94,71,30,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
25,7,28,80,94,90,30,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
25,8,29,70,89,86,30,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
25,8,30,80,70,80,30,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
25,8,31,94,95,96,30,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
25,8,32,91,90,71,30,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
25,9,33,70,20,9,30,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
25,9,34,31,95,79,30,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
25,9,35,29,29,2,30,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
25,9,36,20,80,7,30,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
25,10,37,30,29,9,30,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
25,10,38,40,80,9,30,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
25,10,39,9,40,76,30,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
25,10,40,0,59,87,30,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
25,11,41,39,64,71,30,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
25,11,42,69,79,78,30,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
25,11,43,11,60,39,30,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
25,11,44,30,80,9,30,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
25,12,45,30,90,4,30,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
25,12,46,30,9,79,30,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
25,12,47,9,69,71,30,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
25,12,48,4,90,23,30,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
25,13,49,5,85,82,30,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
25,13,50,60,40,19,30,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
25,13,51,3,10,13,30,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
25,13,52,10,30,10,30,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
25,14,53,20,70,5,30,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
25,14,54,10,60,9,30,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
25,14,55,4,74,50,30,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
25,14,56,5,80,83,30,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
25,15,57,80,69,70,30,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
25,15,58,45,90,90,30,Visual,Optimal,Negative,Social,Visual,Optimal,Negative,Social
25,15,59,10,85,79,30,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
25,15,60,9,89,60,30,Visual,Optimal,Negative,Social,Visual,Suboptimal,Negative,Social
25,16,61,6,4,13,30,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
25,16,62,30,30,18,30,Visual,Suboptimal,Negative,Social,Visual,Optimal,Negative,Social
25,16,63,20,10,80,30,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
25,16,64,9,91,90,30,Visual,Suboptimal,Negative,Social,Visual,Suboptimal,Negative,Social
26,1,1,39,49,57,19,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
26,1,2,38,57,51,19,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
26,1,3,43,68,56,19,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
26,1,4,48,33,27,19,Tactile,Optimal,Positive,Individual,Tactile,Optimal,Positive,Individual
26,2,5,45,33,35,19,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
26,2,6,26,33,32,19,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
26,2,7,31,46,37,19,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
26,2,8,49,33,42,19,Tactile,Suboptimal,Positive,Individual,Tactile,Suboptimal,Positive,Individual
26,3,9,39,61,47,19,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
26,3,10,40,61,52,19,Tactile,Optimal,Positive,Social,Visual,Optimal,Positive,Individual
26,3,11,35,34,34,19,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
26,3,12,34,54,35,19,Tactile,Optimal,Positive,Social,Visual,Suboptimal,Positive,Individual
26,4,13,30,41,47,19,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
26,4,14,33,34,33,19,Tactile,Suboptimal,Positive,Social,Visual,Optimal,Positive,Individual
26,4,15,31,32,45,19,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
26,4,16,40,55,45,19,Tactile,Suboptimal,Positive,Social,Visual,Suboptimal,Positive,Individual
26,5,17,34,30,22,19,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
26,5,18,25,22,27,19,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
26,5,19,29,19,30,19,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
26,5,20,24,24,24,19,Tactile,Optimal,Negative,Individual,Tactile,Optimal,Positive,Social
26,6,21,23,26,27,19,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
26,6,22,23,20,32,19,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
26,6,23,31,26,34,19,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
26,6,24,36,21,24,19,Tactile,Suboptimal,Negative,Individual,Tactile,Suboptimal,Positive,Social
26,7,25,28,32,30,19,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
26,7,26,27,30,23,19,Tactile,Optimal,Negative,Social,Visual,Optimal,Positive,Social
26,7,27,33,19,26,19,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
26,7,28,34,23,22,19,Tactile,Optimal,Negative,Social,Visual,Suboptimal,Positive,Social
26,8,29,29,37,27,19,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
26,8,30,29,30,43,19,Tactile,Suboptimal,Negative,Social,Visual,Optimal,Positive,Social
26,8,31,26,34,23,19,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
26,8,32,31,28,29,19,Tactile,Suboptimal,Negative,Social,Visual,Suboptimal,Positive,Social
26,9,33,45,50,39,19,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
26,9,34,51,56,44,19,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
26,9,35,58,32,34,19,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
26,9,36,26,40,37,19,Visual,Optimal,Positive,Individual,Tactile,Optimal,Negative,Individual
26,10,37,22,41,42,19,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
26,10,38,29,33,33,19,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
26,10,39,25,48,34,19,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
26,10,40,40,50,44,19,Visual,Suboptimal,Positive,Individual,Tactile,Suboptimal,Negative,Individual
26,11,41,53,40,30,19,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
26,11,42,48,50,34,19,Visual,Optimal,Positive,Social,Visual,Optimal,Negative,Individual
26,11,43,48,35,42,19,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
26,11,44,39,36,37,19,Visual,Optimal,Positive,Social,Visual,Suboptimal,Negative,Individual
26,12,45,43,31,41,19,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
26,12,46,36,31,41,19,Visual,Suboptimal,Positive,Social,Visual,Optimal,Negative,Individual
26,12,47,41,38,32,19,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
26,12,48,32,20,40,19,Visual,Suboptimal,Positive,Social,Visual,Suboptimal,Negative,Individual
26,13,49,25,21,27,19,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
26,13,50,24,27,24,19,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
26,13,51,24,21,27,19,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
26,13,52,23,27,27,19,Visual,Optimal,Negative,Individual,Tactile,Optimal,Negative,Social
26,14,53,35,27,25,19,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
26,14,54,28,50,30,19,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
26,14,55,25,27,28,19,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
26,14,56,20,16,25,19,Visual,Suboptimal,Negative,Individual,Tactile,Suboptimal,Negative,Social
